filename,Food_Description,clean_description,manual_fix,manual_description,database_used,GTIN/UPC,Full_Ingredient_List,token_removed
16cfbf9644189a0446bc8c014976.jpeg,"Cake or cupcake, NS as to type, Gelatin dessert with fruit","{'cupcake', 'gelatin', 'cake'}",Y,"{'sugar', 'water', 'corn syrup', 'bleached flour', 'corn syrup', 'soybean oil', 'palm oil', 'egg', 'cocoa', 'modified food starch', 'dextrose', 'leavening', 'cornstarch', 'choclate liqor', 'salt', 'citric acid', 'xanthan gum', 'caramel color'}",Branded Foods,21130117604,"{'sugar', 'water', 'flour', 'oil', 'egg', 'cocoa', 'cornstarch', 'chocolate', 'salt', 'tumeric'}",NA
e9087b094e84843301857fff831f.jpeg,Croissant,{'croissant'},Y,"{'flour', 'water', 'butter,' 'salt', 'yeast', 'sugar', 'dry milk', 'dough conditioner', 'wheat gluten'}",Branded Foods,7.22E+11,"{'flour', 'water', 'oil', 'salt', 'milk', 'sugar', 'yeast'}",NA
4a8abb3840d8a7ae59b485c17a52.jpeg,Croissant,{'croissant'},Y,"{'flour', 'water', 'butter,' 'salt', 'yeast', 'sugar', 'dry milk', 'dough conditioner', 'wheat gluten'}",Branded Foods,7.22E+11,"{'flour', 'margarine', 'water', 'oil', 'salt', 'milk', 'sugar', 'butter', 'yeast'}",NA
fc4bb8b54619b76e9b2b6760e655.jpeg,Croissant,{'croissant'},Y,"{'flour', 'water', 'butter,' 'salt', 'yeast', 'sugar', 'dry milk', 'dough conditioner', 'wheat gluten'}",Branded Foods,7.22E+11,"{'flour', 'water', 'oil', 'salt', 'milk', 'sugar', 'yeast'}",NA
258ae55745f5a3b95b7ad337ddfa.jpeg,Croissant,{'croissant'},Y,"{'flour', 'water', 'butter,' 'salt', 'yeast', 'sugar', 'dry milk', 'dough conditioner', 'wheat gluten'}",Branded Foods,7.22E+11,"{'flour', 'water', 'oil', 'salt', 'milk', 'sugar', 'yeast'}",NA
8db58476439ab3296a18fa5e6286.jpeg,"Cornbread, made from home recipe",{'cornbread'},Y,"{'sugar', 'wheat flour', 'corn meal', 'water', 'whole eggs', soybean oil', 'food starch', 'whey', 'salt', 'corn flour', 'corn starch', }",Branded Foods,79879308036,"{'sugar', 'flour', 'cornmeal', 'water', 'egg', 'oil', 'salt', 'cornstarch'}",NA
933e02134482bad1250ed919ce6a.jpeg,"Guacamole, NFS, Corn chips, flavored","{'corn', 'chip', 'guacamole'}",Y,"{'avocado', 'corn', 'salt', 'onion', 'garlic', 'red bell pepper', 'jalapeno', 'cilantro', 'sugar'",Branded Foods,8.12E+11,"{'avocado', 'corn', 'salt', 'onion', 'garlic', 'pepper', 'jalapeno', 'cilantro', 'sugar'}",NA
f1fc69ed4a7da5b7a1f16e37169b.jpeg,"Cookie, NFS",{'cookie'},Y,"{'whey protein', 'wheat flour', 'butter', 'chocolate chips', 'cane sugar', 'cocoa powder', 'dry egg', 'tapioca syrup', 'molasses', 'milk powder', 'raisin', 'vanilla extract', 'baking powder', 'soy bean oil', 'salt', 'baking soda'}",Branded Foods,8.52E+11,"{'flour', 'oil', 'butter', 'chocolate', 'sugar', 'cocoa', 'vanilla', 'egg', 'molasses', 'milk', 'salt'}",NA
fd0b8c994ab7ac7217263f16b9b9.jpeg,"Cookie, chocolate chip, Cookie, oatmeal, with raisins","{'cookie', 'raisin', 'chip', 'chocolate', 'oatmeal'}",Y,"{'flour', 'rolled oats, 'brown sugar', 'raisins', 'margarine', 'butter', 'apple sauce', 'invert sugar', 'milk solids', 'baking powder', 'vanilla', 'baking soda', 'salt', 'canola oil'}",Branded Foods,7.34E+11,"{'flour', 'oats', 'sugar', 'molasses', 'raisin', 'salt', 'butter', 'apple', 'milk', 'cornstarch', 'vanilla'}",NA
d8493a914308b0ba636eea211b67.jpeg,"Cookie, meringue","{'cookie', 'meringue'}",Y,"{'sugar', 'egg whites', 'meyer lemon extract', 'lavender flower', 'citric acid', 'tartaric acid'}",Branded Foods,6.40E+11,"{'sugar', 'egg', 'lemon'}",NA
5fec6a104366af2eb2047dcd84be.jpeg,"Roll, sweet, cinnamon bun, frosted","{'cinnamon', 'roll', 'bun'}",Y,"{'flour','sugar','water','margarine','yeast','egg','soybean oil','salt','agar','whey','color'}",Branded Foods,68065580172,"{'flour', 'sugar', 'water', 'margarine', 'oil', 'yeast', 'egg', 'cornstarch', 'salt', 'agar', 'cinnamon'}",NA
a546ed644c10ad135846baac704c.jpeg,Trail mix with chocolate,{'chocolate'},Y,"{'cranberries','almonds','cashew','raisin','sunflower seed','pumkin seed','macadamia nut','pistachios','goji berries','cacao powder','apricots','coconut',' sea salt'}",Branded Foods,7.48E+11,"{'cranberriy', 'almond', 'cashew', 'raisin', 'macadamia', 'pistachio', 'goji', 'mulberry', 'date', 'apricot', 'oil', 'salt'}",NA
dd51bfd64baa8452282e1868db3d.jpeg,"Muffin, chocolate chip, Butter replacement, fat-free powder","{'chocolate', 'muffin', 'chip', 'butter'}",Y,"{'egg whites','sugar','flour blend','whole eggs','cocoa powder','semi-sweet chocolate chips','baking powder','canola oil','corn fiber','salt'}",Branded Foods,7.05E+11,"{'egg', 'sugar', 'flour', 'cocoa', 'chocolate', 'butter', 'vanilla', 'cornstarch', 'oil', 'salt'}",NA
786e1ee84a9989608090c501c765.jpeg,"Croissant, chocolate, Water, tap","{'chocolate', 'croissant'}",Y,"{'flour', 'water', 'butter', 'semisweet chocolate', 'salt', 'yeast', 'sugar', 'egg', 'dry milk', 'enzymes', 'malted barley flour', 'wheat gluten'}",Branded Foods,6.88E+11,"{'flour', 'water',' butter', 'chocolate', 'sugar', 'cocoa', 'egg', 'yeast', 'milk', 'salt'}",NA
d01aa57a470b82743af6a4c6a87e.jpeg,"Cookie, chocolate chip, made from home recipe or purchased at a bakery","{'chocolate', 'cookie', 'chip'}",Y,"{'flour', 'chocolate chip', 'cocoa butter', 'palm oil', 'corn syrup', 'sugar', 'brown sugar', 'honey', 'whole eggs', 'cornstarch', 'salt', 'natural cocoa'}",Branded Foods,6.55E+11,"{'flour', 'chocolate', 'sugar', 'oil', 'honey', 'egg', 'cornstarch', 'salt', 'cocoa'}",NA
e940596e4162a97784a052e91560.jpeg,"Cookie, chocolate chip, made from home recipe or purchased at a bakery","{'chocolate', 'cookie', 'chip'}",Y,"{'flour', 'chocolate chip', 'cocoa butter', 'palm oil', 'corn syrup', 'sugar', 'brown sugar', 'honey', 'whole eggs', 'cornstarch', 'salt', 'natural cocoa'}",Branded Foods,6.55E+11,"{'flour', 'chocolate', 'sugar', 'oil', 'honey', 'egg', 'cornstarch', 'salt', 'cocoa'}",NA
a622a12e452ab8c12f22e3e5ebe0.jpeg,"Cookie, chocolate chip, made from home recipe or purchased at a bakery","{'chocolate', 'cookie', 'chip'}",Y,"{'flour', 'chocolate chip', 'cocoa butter', 'palm oil', 'corn syrup', 'sugar', 'brown sugar', 'honey', 'whole eggs', 'cornstarch', 'salt', 'natural cocoa'}",Branded Foods,6.55E+11,"{'flour', 'chocolate', 'sugar', 'oil', 'honey', 'egg', 'cornstarch', 'salt', 'cocoa'}",NA
82df3f564901bd5e4c12acba924d.jpeg,"Cookie, chocolate chip, made from home recipe or purchased at a bakery","{'chocolate', 'cookie', 'chip'}",Y,"{'flour', 'chocolate chip', 'cocoa butter', 'palm oil', 'corn syrup', 'sugar', 'brown sugar', 'honey', 'whole eggs', 'cornstarch', 'salt', 'natural cocoa'}",Branded Foods,6.55E+11,"{'flour', 'chocolate', 'sugar', 'oil', 'honey', 'egg', 'cornstarch', 'salt', 'cocoa'}",NA
de58999e400092e2800747a62744.jpeg,"Cookie, chocolate chip, made from home recipe or purchased at a bakery","{'chocolate', 'cookie', 'chip'}",Y,"{'flour', 'chocolate chip', 'cocoa butter', 'palm oil', 'corn syrup', 'sugar', 'brown sugar', 'honey', 'whole eggs', 'cornstarch', 'salt', 'natural cocoa'}",Branded Foods,6.55E+11,"{'flour', 'chocolate', 'sugar', 'oil', 'honey', 'egg', 'cornstarch', 'salt', 'cocoa'}",NA
d39b6e7f4061ab48819026e19b16.jpeg,"Cookie, butter or sugar, Chocolate, sweet or dark","{'chocolate', 'butter', 'cookie', 'sugar'}",Y,"{'whey protein', 'wheat flour', 'butter', 'chocolate chips', 'cane sugar', 'cocoa powder', 'dry egg', 'tapioca syrup', 'molasses', 'milk powder', 'raisin', 'vanilla extract', 'baking powder', 'soy bean oil', 'salt', 'baking soda'}",Branded Foods,8.52E+11,"{'flour', 'oil', 'butter', 'chocolate', 'sugar', 'cocoa', 'egg', 'molasses',' milk', 'vanilla', 'salt'}",NA
46c0369e494ab874cea2e3f69c04.jpeg,"Tortilla chips, plain, Cheese, Mexican blend, Guacamole, NFS","{'cheese', 'tortilla', 'chip', 'guacamole'}",Y,"{'avocado', 'corn', 'salt', 'onion', 'garlic', 'red bell pepper', 'jalapeno', 'cilantro', 'sugar'",Branded Foods,8.12E+11,"{'avocado', 'corn', 'salt', 'onion', 'garlic', 'pepper', 'jalapeno', 'cilantro', 'sugar'}",NA
a335e178462ea72222846ae7f8e7.jpeg,"Bagel, with raisins, Cheese, cream","{'cheese', 'bagel', 'raisin', 'cream'}",Y,"{'enriched flour', 'water', 'sugar', 'sunflower kernels', 'sesame seed', 'toasted onion', 'yeast', 'salt', 'poppy seed', 'corn meal', 'gluten', 'canola oil', 'citric acid'}",Branded Foods,6.88E+11,"{'flour', 'water', 'sugar', 'sesame', 'onion', 'yeast', 'salt', 'cornmeal', 'garlic', 'oil'}",NA
uqznnjbriqbe7zka6rkxmphuf19c.jpeg,"Bagel, Cheese, cream","{'cheese', 'bagel', 'cream'}",Y,"{'enriched flour', 'water', 'sugar', 'sunflower kernels', 'sesame seed', 'toasted onion', 'yeast', 'salt', 'poppy seed', 'corn meal', 'gluten', 'canola oil', 'citric acid'}",Branded Foods,6.88E+11,"{'flour', 'water', 'sugar', 'sesame', 'onion', 'yeast', 'salt', 'cornmeal', 'garlic', 'oil'}",NA
bd892d6746c686e4e528f0057279.jpeg,"Bagel, Cheese, cream, light or lite","{'cheese', 'bagel', 'cream'}",Y,"{'black and white sesame seed', 'onion', 'garlic', 'poppy seed,' 'salt', 'canola oil'}'",Branded Foods,33844000967,"{'sesame', 'onion', 'garlic', 'poppy', 'salt', 'oil, 'butter', 'yeast', 'water', 'flour', 'egg'}",NA
3a11260b4e32bf303fcd69ca1ecb.jpeg,"Bagel, Cheese, cream","{'cheese', 'bagel', 'cream'}",Y,"{'black and white sesame seed', 'onion', 'garlic', 'poppy seed,' 'salt', 'canola oil'}'",Branded Foods,33844000967,"{'sesame', 'onion', 'garlic', 'poppy', 'salt', 'oil, 'butter', 'yeast', 'water', 'flour', 'egg'}",NA
aac885854141abf5c3500415375c.jpeg,"Bagel, Cheese, cream, light or lite","{'cheese', 'bagel', 'cream'}",Y,"{'enriched flour', 'water', 'sugar', 'sunflower kernels', 'sesame seed', 'toasted onion', 'yeast', 'salt', 'poppy seed', 'corn meal', 'gluten', 'canola oil', 'citric acid'}",Branded Foods,6.88E+11,"{'flour', 'water', 'sugar', 'sesame', 'onion', 'yeast', 'salt', 'cornmeal', 'garlic', 'oil'}",NA
1f4fbd57486492e88d2b49023302.jpeg,"Bagel, Cheese, cream","{'cheese', 'bagel', 'cream'}",Y,"{'enriched flour', 'water', 'sugar', 'sunflower kernels', 'sesame seed', 'toasted onion', 'yeast', 'salt', 'poppy seed', 'corn meal', 'gluten', 'canola oil', 'citric acid'}",Branded Foods,6.88E+11,"{'flour', 'water', 'sugar', 'sesame', 'onion', 'yeast', 'salt', 'cornmeal', 'garlic', 'oil', 'cheese'}",NA
c65f486c4acdb8ad7b067d176954.jpeg,"Bagel, multigrain, Cheese, cream","{'cheese', 'bagel', 'cream'}",Y,"{'enriched flour', 'water', 'sugar', 'sunflower kernels', 'sesame seed', 'toasted onion', 'yeast', 'salt', 'poppy seed', 'corn meal', 'gluten', 'canola oil', 'citric acid'}",Branded Foods,6.88E+11,"{'flour', 'water', 'sugar', 'sesame', 'onion', 'yeast', 'salt', 'cornmeal', 'garlic', 'oil'}",NA
c73202c54f4b931f95169263f3fe.jpeg,"Bagel, Cheese, cream","{'cheese', 'bagel', 'cream'}",Y,"{'enriched flour', 'water', 'sugar', 'sunflower kernels', 'sesame seed', 'toasted onion', 'yeast', 'salt', 'poppy seed', 'corn meal', 'gluten', 'canola oil', 'citric acid'}",Branded Foods,6.88E+11,"{'flour', 'water', 'sugar', 'sesame', 'onion', 'yeast', 'salt', 'cornmeal', 'garlic', 'oil'}",NA
123b91de414fbb2e6139cd2a9ae5.jpeg,"Waffle, whole grain, from frozen, Raspberries, raw, NS as to color, Almond butter","{'butter', 'waffle', 'raspberry', 'almond'}",Y,"{'wheat flour','water','non fat milk','whey solids','soybean oil','egg whites','sugar','leavening','oat bran','soy lecithin','salt',cyanocobalamin'}",Branded Foods,41498111199,"{'flour', 'water', 'milk', 'oil', 'egg', 'sugar'}",NA
9a9dcb88405c8c22ca6249ba05f0.jpeg,"Pancakes, plain, Banana, raw, Peanut butter, chocolate covered, Pear, raw","{'butter', 'pear', 'chocolate', 'banana', 'peanut', 'pancake'}",Y,"{'white rice flour', 'brown rice flour', 'white sorghum flour', 'tapioca flour', 'sugar', 'milk', 'egg', 'baking pwder', 'baking soda', 'salt'}",Branded Foods,6.60E+11,"{'flour', 'sugar', 'milk', 'egg', 'salt', 'banana', 'peanut', 'butter', 'chocolate','pear'}",NA
569e10e0430d93ce99e815b02357.jpeg,"Muffin, English, Butter, stick, salted","{'butter', 'muffin', 'stick'}",Y,"{'wheat flour', 'cornmeal', 'canola oil', 'yeast', 'buttermilk', 'sea salt', 'water'}",Branded Foods,8.60E+11,"{'flour', 'cornmeal', 'oil', 'yeast', 'buttermilk', 'salt', 'water'}",NA
7b8e605f419b8236d13a8040b2d9.jpeg,"Bread, sour dough, Butter, stick, salted","{'butter', 'dough', 'bread', 'stick'}",Y,"{'wheat flour', 'water', 'fermented wheat flour',  'yeast', 'corn meal', 'salt', 'malted barley flour', 'enzymes', 'soy oil', 'whole milk', 'whole egg'}",Branded Foods,7.57E+11,"{'flour', 'water', 'yeast', 'cornmeal', 'salt', 'oil', 'milk', 'egg'}",NA
d2c3a36341be909449b6d5789933.jpeg,"Cookie, NFS, butter, without salt, sugars, granulated, salt, table, wheat flour, white, all-purpose, unenriched, water, bottled, generic","{'butter', 'cookie', 'salt', 'flour', 'wheat', 'sugar'}",Y,"{'whey protein', 'wheat flour', 'butter', 'chocolate chips', 'cane sugar', 'cocoa powder', 'dry egg', 'tapioca syrup', 'molasses', 'milk powder', 'raisin', 'vanilla extract', 'baking powder', 'soy bean oil', 'salt', 'baking soda'}",Branded Foods,8.52E+11,"{'flour', 'oil', 'butter', 'chocolate', 'sugar', 'cocoa', 'egg', 'molasses', 'milk', 'vanilla', 'salt'}",NA
67b86a9347ba8176d1bb0f76f4a5.jpeg,"Bread, multigrain, toasted, Butter, whipped, tub, salted","{'butter', 'bread'}",Y,"{'flour', 'barley flour', 'short's bellaire brown', 'rye flakes', 'eggs', 'brown sugar', 'onion flake', 'caraway seed', 'salt', 'molasses', 'honey', 'olive oil', 'yeast'}",Branded Foods,6.76E+11,"{'flour', 'rye', 'barley', 'egg', 'sugar', 'onion', 'salt', 'molasses', 'honey', 'oil', 'yeast'}",NA
49704438495a92515371a7398389.jpeg,"Bread, French or Vienna, Butter, stick, salted","{'butter', 'bread', 'stick'}",Y,"{'flour', 'water', 'sourdough,' 'salt', 'malted barley'}'",Branded Foods,6.57E+11,"{'flour', 'water', 'rye', 'salt', 'barley'}",NA
27edef354dd7ba950ad085688cf6.jpeg,"Bread, French or Vienna",{'bread'},Y,"{'flour', 'water', 'sourdough,' 'salt', 'malted barley'}'",Branded Foods,6.57E+11,"{'flour', 'water', 'rye', 'salt', 'barley'}",NA
c58ca47149e09f658e0332d56296.jpeg,"Bread, French or Vienna",{'bread'},Y,"{'wheat flour', 'palm oil', 'sugar', 'powdered sugar', 'egg', 'salt', 'butter', 'dry yeast', 'cinnamon'}",Branded Foods,8.97E+11,"{'flour', 'oil', 'sugar','cornstarch', 'egg', 'salt', 'butter', 'yeast', 'cinnamon'}",NA
58c143aa4b55bcb8393984cf1e9c.jpeg,"Bread, white, toasted",{'bread'},Y,"{'wheat flour','water','cane sugar','yeast','organic wheat gluten','soybean oil','sea salt','vinegar','wheat flour','enzymes'}",Branded Foods,85239055793,"{'flour', 'water', 'sugar', 'yeast', 'oil'}",NA
4e1d3cdf456da8766f3e36a59421.jpeg,"Biscuit, home recipe",{'biscuit'},Y,"{'wheat flour','whole milk','butter','cream cheese','blueberries', 'sugar','vanilla','baking powder','salt'}",Branded Foods,20043087,"{'flour', 'milk', 'butter', 'cheese', 'salt', 'sugar', 'vanilla'}",NA
f756bd1d463782ab9994ada47a7d.jpeg,"Biscuit, baking powder or buttermilk type, made from home recipe","{'biscuit', 'buttermilk'}",Y,"{'flour','water','shortening','buttermilkl powder','cane sugar','baking powder','salt'}",Branded Foods,41735041906,"{'flour', 'water', 'oil', 'buttermilk', 'sugar', 'cornstarch', 'salt'}",NA
a014fbc240c78c401b15a81803ad.jpeg,"Pie, berry, not blackberry, blueberry, boysenberry, huckleberry, raspberry, or strawberry; two crust, Ice cream, regular, flavors other than chocolate","{'berry', 'ice', 'flavor', 'boysenberry', 'chocolate', 'blackberry', 'huckleberry', 'blueberry', 'raspberry', 'cream', 'strawberry', 'pie'}",Y,"{'berry medley','wheat flour','sugar','water','palm oil','butter','food starch modified','vinegar','lemon juice','egg whites','salt','dry milk','spice'}",Branded Foods,8.91E+11,"{'blueberries, 'flour', 'sugar', 'water', 'oil', 'butter', 'salt', 'lemon', 'egg', 'milk'}",NA
36a1a6094079bb4f3d36da6406a7.jpeg,"Lentil soup, home recipe, canned, or ready-to-serve, Black, brown, or Bayo beans, dry, cooked, fat not added in cooking, Tomatoes, cooked, from fresh, NS as to method, Corn, yellow, cooked, from canned, fat not added in cooking, Onions, cooked, from fresh, fat not added in cooking","{'bean', 'lentil', 'soup', 'tomato', 'onion', 'corn'}",Y,"{'water', 'lentils', 'celery', 'tomato paste', 'spinach', 'cornstarch', 'salt', 'soybean oil', 'sugar', 'potassium chloride', 'yeast extract', 'onion powder', garlic powder'}",Branded Foods,70784252568,"{'water', 'lentil', 'celery', 'tomato', 'spinach', 'bean', 'cornstarch', 'salt', 'oil', 'sugar', 'yeast', 'onion', 'garlic', 'corn'}",NA
a355497d4611a402124489525434.jpeg,"Pie, apple, one crust","{'apple', 'pie'}",Y,"{'wheat flour', 'water', 'sugar', 'vegetable oil', 'corn syrup', 'apples', 'constarch', 'apple powder', 'salt', 'baking soda', 'milk', 'soy flour', 'egg'}",Branded Foods,70953605010,"{'flour', 'water', 'sugar', 'oil', 'apple', 'cornstarch', 'salt', 'agar', 'milk', 'egg'}",NA
4da3d4554e7e9e59a119d76af7f8.jpeg,"Orange, raw",{'orange'},N ,NA,NA,NA,{'orange'},NA
58e82736443495b72be350a1192e.jpeg,"Broccoli, cooked, from fresh, fat not added in cooking, Chicken or turkey with teriyaki","{'chicken', 'teriyaki', 'broccoli', 'turkey'}",N ,NA,NA,NA,"{'chicken', 'water', sugar', 'broccoli'}",NA
5eafcdcb445ebd65b911b45fe24a.jpeg,"Orange chicken, Rice, white, cooked, fat not added in cooking","{'chicken', 'rice', 'orange'}",N ,NA,NA,NA,"{'chicken', 'rice', 'orange'}",NA
46a2c28243bda62d766c265e8f6b.jpeg,"Chicken breast, baked, broiled, or roasted, skin not eaten, from raw, Squash, summer, yellow or green, cooked, from fresh, fat not added in cooking, Lemon, raw, Cheese, Parmesan, dry grated","{'cheese', 'parmesan', 'green', 'chicken', 'lemon', 'squash'}",N ,NA,NA,NA,"{'cheese', 'chicken', 'lemon', 'squash'}",NA
2de15dee48c5ae6a08f23af19583.jpeg,"Yogurt, Greek, whole milk, plain, Sugar, white, granulated or lump","{'yogurt', 'sugar', 'milk'}",N,NA,NA,NA,"{'yogurt', 'sugar', 'milk'}",NA
875468db41a89aeb688c07955225.jpeg,"Yogurt, Greek, whole milk, plain","{'yogurt', 'milk'}",N,NA,NA,NA,"{'yogurt', 'milk'}",NA
5b8c29b84e528a90e02de0506d4c.jpeg,"Yogurt, Greek, nonfat milk, plain","{'yogurt', 'milk'}",N,NA,NA,NA,"{'yogurt', 'milk'}",NA
57fb153549959dd03929f6c46006.jpeg,"Yogurt, whole milk, fruit","{'yogurt', 'milk'}",N,NA,NA,NA,"{'yogurt', 'milk'}",NA
81702d0848b8bd007920c438d845.jpeg,"Yogurt, Greek, low fat milk, plain, Blueberries, frozen, unsweetened, Cereal (Nature's Path Organic Flax Plus)","{'yogurt', 'milk', 'flax', 'blueberry', 'nature', 'cereal'}",N,NA,NA,NA,"{'yogurt', 'milk', 'flax', 'blueberry', 'cereal'}",NA
5d5e84fd4c3098697a826e740e76.jpeg,"Wine, table, white",{'wine'},N,NA,NA,NA,{'wine'},NA
1c5866b343c79fb53fe6d3bfe724.jpeg,"Wine, table, red",{'wine'},N,NA,NA,NA,{'wine'},NA
e26f28e447e097ab8cdb8fc710e7.jpeg,"Wine, table, red",{'wine'},N,NA,NA,NA,{'wine'},NA
1e07e56145d99a2723efbcb6b976.jpeg,"Wine, table, red",{'wine'},N,NA,NA,NA,{'wine'},NA
a7d6999a43d1a2f711bb914007cd.jpeg,"Wine, table, red",{'wine'},N,NA,NA,NA,{'wine'},NA
45c316274487bd10055fa53d8042.jpeg,"Wine, table, white",{'wine'},N,NA,NA,NA,{'wine'},NA
86fb46f04c1a938346e941c73cd7.jpeg,"Wine, table, red",{'wine'},N,NA,NA,NA,{'wine'},NA
559d229a4c168b9dc281b5fb64e7.jpeg,"Wine, table, red",{'wine'},N,NA,NA,NA,{'wine'},NA
8a752e96432a8312a2cd955d2890.jpeg,"Wine, table, red",{'wine'},N,NA,NA,NA,{'wine'},NA
4103b41d495daf6fbfa6cc4b0939.jpeg,"Wine, table, white",{'wine'},N,NA,NA,NA,{'wine'},NA
5e7572b14231b2e59422d3146fa2.jpeg,"Wine, table, red",{'wine'},N,NA,NA,NA,{'wine'},NA
c69ea94f4f41a59a16cba6fb8836.jpeg,"Wine, table, white",{'wine'},N,NA,NA,NA,{'wine'},NA
4a19f37a44888bf1406cb5a2946f.jpeg,"Wine, table, red",{'wine'},N,NA,NA,NA,{'wine'},NA
8d1d25d84f72956432467a83306c.jpeg,"Whiskey, Whiskey",{'whiskey'},N,NA,NA,NA,{'whiskey'},NA
3e792ee748889656b17e97194852.jpeg,"Crackers, woven wheat, plain (Triscuit)","{'wheat', 'triscuit', 'cracker'}",N,NA,NA,NA,{'cracker'},NA
836ba2e347bfbb376929385a16d0.jpeg,"Cream of wheat, instant, made with milk, fat not added in cooking, Sugar, white, granulated or lump","{'wheat', 'sugar', 'cream', 'milk'}",N,NA,NA,NA,"{'sugar', 'cream', 'milk'}",NA
028d08864244a32e888275f9d420.jpeg,"Bagel, wheat, Hummus, flavored, Cucumber, raw","{'wheat', 'hummus', 'bagel', 'cucumber'}",N,NA,NA,NA,"{'hummus', 'bagel', 'cucumber'}",NA
f88d4fa44ebeaf81e3cdd091c0ad.jpeg,"Bread, wheat or cracked wheat, toasted, Queso Fresco, Turkey, NFS, Butter, NFS","{'wheat', 'butter', 'bread', 'turkey'}",N,NA,NA,NA,"{'butter', 'flour', 'water', 'yeast', 'egg', 'oil', 'salt', 'turkey'}",NA
5cbbd0ad41ba9fa31a48dab48586.jpeg,"Bread, whole wheat, toasted, Banana, raw, Blueberries, raw","{'wheat', 'banana', 'blueberry', 'bread'}",N,NA,NA,NA,"{'banana', 'blueberry', 'flour', 'egg', 'yeast', 'oil' }",NA
1339eed141c3a1955b8144297828.jpeg,"Bread, whole wheat, Avocado, raw, Tomatoes, raw","{'wheat', 'avocado', 'tomato', 'bread'}",N,NA,NA,NA,"{'avocado', 'tomato', 'flour', 'water', 'yeast', 'oil', 'egg'}",NA
