filename,Food_Description,top1,food_count,Occ_Name,clean_description,clean_im2r,F1_score
86fb46f04c1a938346e941c73cd7.jpeg,"Wine, table, red","Carbonated water, Cranberry juice",1,Dinner,{'wine'},"{'juice', 'cranberry'}",0.0
d088a2dc4b11b3b8b125fbcca2f1.jpeg,"Roll, sweet, cinnamon bun, frosted, butter, without salt, sugars, granulated, spices, cinnamon, ground","Ham, Croissant",1,Breakfast,"{'roll', 'bun', 'cinnamon', 'salt', 'butter', 'sugar', 'spice'}","{'ham', 'croissant'}",0.0
516406334c0f8fb71ea5d334082e.jpeg,"Coffee, brewed, Milk, reduced fat (2%)","Cereal, Almond milk",2,Breakfast,"{'coffee', 'milk'}","{'milk', 'cereal', 'almond'}",0.4
32e6c8d8430c99b298c379c0d88c.jpeg,"Pasta, cooked, Chicken breast, baked, broiled, or roasted, skin not eaten, from raw, Cheese, Parmesan, dry grated, Hot pepper sauce",Pasta with cream sauce,4,Lunch,"{'pasta', 'cheese', 'chicken', 'pepper', 'parmesan'}","{'cream', 'pasta'}",0.28571428571428575
f7abc02f4e5394a3a261461d6a62.jpeg,"Lettuce, raw, Chicken breast, sauteed, skin not eaten, Rice, white, cooked, fat not added in cooking, Garlic, cooked, Oyster-flavored sauce, Soy sauce, Pepper, Serrano, raw","Lettuce, Soy sauce, Rice, Chicken breast, Pepper, Oyster-flavored sauce, Garlic",7,Dinner,"{'lettuce', 'soy', 'chicken', 'pepper', 'rice', 'serrano', 'oyster', 'garlic'}","{'lettuce', 'soy', 'chicken', 'pepper', 'rice', 'oyster', 'garlic'}",0.9333333333333333
4789353d42a4bb9cd219e4086989.jpeg,"Egg omelet or scrambled egg, made without fat, Cheese, Cheddar, Tortilla, whole wheat","Refried beans, Salsa, Lettuce, Guacamole, Cheese, Avocado, Salsa verde or salsa, Tortilla, Sour cream",3,Breakfast,"{'wheat', 'tortilla', 'cheese', 'egg', 'cheddar', 'omelet'}","{'cream', 'lettuce', 'bean', 'tortilla', 'cheese', 'avocado', 'guacamole', 'salsa'}",0.28571428571428575
d0de0b2f49e6b5a58c1c5f496934.jpeg,"Coffee, brewed, Milk, reduced fat (2%)","Cranberry juice drink, Carbonated water",2,Breakfast,"{'coffee', 'milk'}","{'juice', 'cranberry'}",0.0
a08ba4be41ebb379d0b089bd4be1.jpeg,"Quinoa, fat not added in cooking, Peppers, green, cooked, made with oil, Onions, cooked, from fresh, made with oil, Spinach, cooked, from fresh, made with oil, Turkey or chicken sausage","Olive oil, Tomatoes, Peppers, Onions, Mushrooms, Egg omelet or scrambled egg, Garlic",5,Lunch,"{'onion', 'spinach', 'chicken', 'oil', 'quinoa', 'pepper', 'turkey', 'sausage', 'green'}","{'olive', 'onion', 'oil', 'egg', 'tomato', 'pepper', 'mushroom', 'garlic', 'omelet'}",0.3333333333333333
1fb8e98f4df7be579eae31044315.jpeg,"Romaine lettuce, raw, Cheese, Parmesan, dry grated, Croutons, Caesar dressing","Cucumber, Croutons, Tomatoes, Mixed salad greens, Chicken, Italian dressing, Romaine lettuce",4,Dinner,"{'lettuce', 'romaine', 'cheese', 'crouton', 'parmesan'}","{'lettuce', 'cucumber', 'romaine', 'chicken', 'tomato', 'crouton', 'salad', 'green'}",0.4615384615384615
9a1719584960b3a4aef050438c33.jpeg,Beef pot pie,"Ravioli, Mixed vegetables, Cheese sauce",1,Dinner,"{'pie', 'beef'}","{'cheese', 'ravioli', 'vegetable'}",0.0
f17f699c44c989862e127087facf.jpeg,"Tortilla, flour, Egg omelet or scrambled egg, with cheese, made without fat, Cheese, Mexican blend, Salsa, red, commercially-prepared","Refried beans, Salsa, Lettuce, Guacamole, Cheese, Avocado, Salsa verde or salsa, Tortilla, Sour cream",4,Breakfast,"{'tortilla', 'flour', 'cheese', 'egg', 'salsa', 'omelet'}","{'cream', 'lettuce', 'bean', 'tortilla', 'cheese', 'avocado', 'guacamole', 'salsa'}",0.42857142857142855
6db7c2b443e3835ed3ee882d9010.jpeg,"Coffee, brewed, Milk, reduced fat (2%)","Cereal, Almond milk",2,Breakfast,"{'coffee', 'milk'}","{'milk', 'cereal', 'almond'}",0.4
0fe8bf7a4937843fda7c6a45e951.jpeg,"Ham, prepackaged or deli, luncheon meat, Cheese, Cheddar, Roll, white, soft","Water, Croissant",3,Lunch,"{'roll', 'cheese', 'meat', 'ham', 'cheddar'}",{'croissant'},0.0
014ab5cd45a8b841a834028db33f.jpeg,"Macaroni or pasta salad, made with Italian dressing","Pasta with vegetables, Teriyaki sauce, Broccoli, Chicken breast",1,Lunch,"{'pasta', 'macaroni', 'salad'}","{'pasta', 'teriyaki', 'chicken', 'broccoli', 'vegetable'}",0.25
71b12f25476a9c393b71fe6e99a0.jpeg,"Pasta with cream sauce, meat, and added vegetables, home recipe","Onions, Mushrooms, Chicken breast, Pasta with cream sauce",1,Dinner,"{'cream', 'pasta', 'vegetable', 'meat'}","{'cream', 'pasta', 'onion', 'chicken', 'mushroom'}",0.4444444444444445
e6746c18468cb70db677f7bf36b0.jpeg,"Romaine lettuce, raw, Cheese, Parmesan, dry grated, Croutons, Caesar dressing","Bacon bits, Brussels sprouts",4,Dinner,"{'lettuce', 'romaine', 'cheese', 'crouton', 'parmesan'}","{'bacon', 'sprout', 'bit'}",0.0
9a9dcb88405c8c22ca6249ba05f0.jpeg,"Pancakes, plain, Banana, raw, Peanut butter, chocolate covered, Pear, raw","Nutritional powder mix, Chocolate, Oatmeal, Maple syrup",4,Breakfast,"{'peanut', 'pancake', 'pear', 'butter', 'banana', 'chocolate'}","{'oatmeal', 'chocolate', 'syrup'}",0.2222222222222222
534eb1a3431181b0a6e869247abb.jpeg,"Coffee, brewed, Coffee, brewed, Milk, whole","Cereal, Almond milk",3,Breakfast,"{'coffee', 'milk'}","{'milk', 'cereal', 'almond'}",0.4
56cbfe724d1d82be724d0218ad96.jpeg,"Apple, raw","Chocolate, Raisins, Coconut, Oatmeal, Almonds, Blackberries, Blueberries, Chia seeds",1,Snack,{'apple'},"{'oatmeal', 'coconut', 'raisin', 'seed', 'blackberry', 'blueberry', 'almond', 'chocolate', 'chia'}",0.0
f3dd0fd74fb9920c84ea8b830fdb.jpeg,"Chicken thigh, baked, broiled, or roasted, skin eaten, from raw, Tofu, Mushrooms, cooked, from fresh, fat not added in cooking, Cabbage, Chinese, cooked, fat not added in cooking, Noodles, cooked, Soy sauce, reduced sodium, Ginger, raw, Carrots, cooked, from fresh, fat not added in cooking, Onions, cooked, from fresh, fat not added in cooking, Chives, raw","Chicken breast, Corn, White beans, Red kidney beans, Peppers, Onions, Chicken or turkey broth, Garlic",10,Lunch,"{'soy', 'onion', 'tofu', 'chicken', 'cabbage', 'carrot', 'chive', 'ginger', 'mushroom', 'noodle'}","{'bean', 'onion', 'chicken', 'broth', 'pepper', 'corn', 'garlic', 'turkey'}",0.22222222222222224
d4b1c1ae4d968725d856d73321c0.jpeg,Beer,"Carbonated water, Cranberry juice",1,Snack,{'beer'},"{'juice', 'cranberry'}",0.0
09402bf142d4b277be72de211e1a.jpeg,"Peanuts, roasted, unsalted",Mixed nuts,1,Snack,{'peanut'},{'nut'},0.0
568e0a16433cbe303e93aad3c8e2.jpeg,"Tortilla, flour, Refried beans, fat added in cooking, NS as to type of fat, Avocado, raw, Peppers, green, cooked, NS as to fat added in cooking, Lettuce, raw, Cheese, Mozzarella, NFS, Egg omelet or scrambled egg, made with oil","Egg omelet or scrambled egg, Cheese, Taco shell",7,Dinner,"{'lettuce', 'bean', 'tortilla', 'flour', 'cheese', 'avocado', 'oil', 'egg', 'pepper', 'mozzarella', 'omelet', 'green'}","{'omelet', 'egg', 'taco', 'cheese'}",0.375
850b985949d79e2264bf50d64351.jpeg,"Watermelon, raw",Fruit flavored drink,1,Dinner,{'watermelon'},set(),0.0
366bb3e24dc692fb92514039bf1b.jpeg,"Milk chocolate candy, plain","Cabbage, Pork bacon, Cheese",1,Snack,"{'candy', 'milk', 'chocolate'}","{'bacon', 'cabbage', 'pork', 'cheese'}",0.0
2618d2f74e62befc67b990595680.jpeg,"Tea, hot, leaf, black","Cranberry juice drink, Carbonated water",1,Drink,{'tea'},"{'juice', 'cranberry'}",0.0
46f8782348c49ca033b3ff18f923.jpeg,"Cereal, ready-to-eat, NFS, Milk, whole","Chocolate, Cookie",2,Breakfast,"{'milk', 'cereal'}","{'cookie', 'chocolate'}",0.0
izbhcmqkzkf82u8zlzdjfkf83mf2.jpeg,"Coffee, brewed",Pear,1,Breakfast,{'coffee'},{'pear'},0.0
65bf3bfc48a086388ee15177407d.jpeg,"Coffee, brewed, Milk, whole","Cereal, Almond milk",2,Drink,"{'coffee', 'milk'}","{'milk', 'cereal', 'almond'}",0.4
78e276e64ea597e23c6ffaa69ba9.jpeg,"Fruit, NS as to type","Banana, Yogurt, Pear, Grapes",1,Snack,set(),"{'banana', 'yogurt', 'grape', 'pear'}",0.0
b15d3ddb4ad4957062f9f36dfec4.jpeg,"Rice, white, cooked, fat not added in cooking, Quinoa, fat not added in cooking, Chickpeas, dry, cooked, fat added in cooking, NS as to type of fat, Okra, cooked, from fresh, fat not added in cooking, Eggplant, cooked, fat not added in cooking, Garlic, cooked, Olive oil",Lamb chop,7,Lunch,"{'olive', 'eggplant', 'okra', 'chickpea', 'oil', 'quinoa', 'rice', 'garlic'}",{'lamb'},0.0
cb851b51442380ffad6dbc1ddd5d.jpeg,"Tomatoes, raw","Strawberries, Pineapple, Jello (gelatin) powder, Banana, Sour cream",1,Lunch,{'tomato'},"{'cream', 'gelatin', 'banana', 'jello', 'strawberry', 'pineapple'}",0.0
a954a05b4254ad187ac272d14be1.jpeg,"Apple, raw","Grapes, Pineapple, Biscuit, Honeydew melon, Cantaloupe, Egg omelet or scrambled egg",1,Snack,{'apple'},"{'honeydew', 'cantaloupe', 'egg', 'melon', 'grape', 'omelet', 'pineapple', 'biscuit'}",0.0
69114a1f4cc0b9679c10e06b9409.jpeg,"Beer, light","Carbonated water, Pomegranate juice",1,Breakfast,{'beer'},"{'juice', 'pomegranate'}",0.0
5e678ae4419c8fadbb81e9776646.jpeg,"Mushrooms, raw, Buckwheat groats, NS as to fat added in cooking, Cabbage, Chinese, cooked, made with oil, Tomatoes, raw, Pepper, sweet, green, raw, Cucumber, raw, Sour cream, Ground beef, cooked","Sunflower seeds, Brussels sprouts, Tomatoes, Spinach, Cabbage, Avocado, Lemon juice",8,Dinner,"{'cream', 'cucumber', 'beef', 'oil', 'buckwheat', 'cabbage', 'tomato', 'pepper', 'green', 'mushroom', 'groat'}","{'juice', 'lemon', 'spinach', 'seed', 'avocado', 'sprout', 'cabbage', 'tomato'}",0.2105263157894737
d39b6e7f4061ab48819026e19b16.jpeg,"Cookie, butter or sugar, Chocolate, sweet or dark",Graham crackers,2,Snack,"{'sugar', 'cookie', 'chocolate', 'butter'}","{'graham', 'cracker'}",0.0
c0f9e8c04335acf797d35adfe8fb.jpeg,"Waffle, plain, Cheese, cream, Strawberries, raw","Ham, Croissant",3,Breakfast,"{'cream', 'strawberry', 'waffle', 'cheese'}","{'ham', 'croissant'}",0.0
a355497d4611a402124489525434.jpeg,"Pie, apple, one crust","Ham, Croissant",1,Breakfast,"{'pie', 'apple'}","{'ham', 'croissant'}",0.0
b790ad9b49e7a50065886ff8d7b2.jpeg,"Coffee, brewed",Apple cider,1,Breakfast,{'coffee'},"{'cider', 'apple'}",0.0
325be6ae460196d3325745c453ce.jpeg,"Chicken thigh, grilled with sauce, skin not eaten, Tomato catsup, Peppers, green, cooked, made with oil, Onions, cooked, from fresh, made with oil, Cucumber, raw, Carrots, raw, Celery, raw","Pork chop, Spinach, Potato, Peppers",7,Lunch,"{'cucumber', 'onion', 'chicken', 'oil', 'carrot', 'tomato', 'pepper', 'celery', 'catsup', 'green'}","{'potato', 'pork', 'spinach', 'pepper'}",0.14285714285714288
c58ca47149e09f658e0332d56296.jpeg,"Bread, French or Vienna","Pasta with tomato-based sauce, Water, Garlic bread",1,Lunch,{'bread'},"{'pasta', 'garlic', 'tomato', 'bread'}",0.4
f049acac4b4691a98c2325e3af1b.jpeg,"Coffee, brewed, Cream, heavy","Carbonated water, Cranberry juice",2,Lunch,"{'coffee', 'cream'}","{'juice', 'cranberry'}",0.0
bdcffe9b4fb09befedc2ae214698.jpeg,"Spinach, raw, Tomatoes, raw, Pumpkin seeds, salted, Sunflower seeds, plain, salted, Olive oil, Vinegar, Edamame, cooked","Cucumber, Croutons, Tomatoes, Mixed salad greens, Chicken, Italian dressing, Romaine lettuce",7,Dinner,"{'olive', 'spinach', 'seed', 'pumpkin', 'oil', 'vinegar', 'tomato'}","{'lettuce', 'cucumber', 'romaine', 'chicken', 'tomato', 'crouton', 'salad', 'green'}",0.13333333333333333
1b087dd74b988ef13e4d6cf2c3f9.jpeg,"Grapes, raw, NS as to type","Salmon, Broccoli, Kale",1,Dinner,{'grape'},"{'kale', 'salmon', 'broccoli'}",0.0
4583b3864ecc917c05a7325dbe3a.jpeg,"Watermelon, raw","Grapes, Pineapple, Biscuit, Honeydew melon, Cantaloupe, Egg omelet or scrambled egg",1,Dinner,{'watermelon'},"{'honeydew', 'cantaloupe', 'egg', 'melon', 'grape', 'omelet', 'pineapple', 'biscuit'}",0.0
f7d3e2064d7583924c8f23e33db7.jpeg,"Tea, hot, leaf, black","Carbonated water, Cranberry juice",1,Dinner,{'tea'},"{'juice', 'cranberry'}",0.0
b1400e184595b04d21856610d385.jpeg,"Milk chocolate candy, plain","Chocolate syrup, Ice cream",1,Dinner,"{'candy', 'milk', 'chocolate'}","{'ice', 'cream', 'chocolate', 'syrup'}",0.28571428571428575
63670ab94f49b50242f1472ce354.jpeg,"Coffee, brewed","Cranberry juice drink, Carbonated water",1,Breakfast,{'coffee'},"{'juice', 'cranberry'}",0.0
7web5w5w443ia0bq1ka74b54f1p3.jpeg,"Egg omelet or scrambled egg, made without fat, Parsley, raw, Bread, white, toasted, Avocado, raw, Blueberries, raw","Beef, Honey mustard dip, Wine, Celery, Noodles, Onions, Bay leaf, Carrots, Pepper, Cucumber pickles, Flour",5,Breakfast,"{'parsley', 'avocado', 'egg', 'blueberry', 'omelet', 'bread'}","{'cucumber', 'onion', 'flour', 'beef', 'mustard', 'carrot', 'celery', 'pepper', 'honey', 'wine', 'pickle', 'noodle'}",0.0
8fee05b142028317a1f13b28b8b9.jpeg,"Cookie, brownie, without icing, spartan, real semi-sweet chocolate baking chips, upc: 011213162966, margarine, regular, 80% fat, composite, stick, without salt, milk, fluid, 1% fat, without added vitamin a and vitamin d, sugars, powdered",Hot chocolate / Cocoa,1,Snack,"{'icing', 'margarine', 'milk', 'cookie', 'salt', 'stick', 'sugar', 'brownie', 'chocolate', 'chip'}","{'chocolate', 'cocoa'}",0.16666666666666669
49626927433a88ec0ec24caa255b.jpeg,"Mayonnaise, reduced fat,  with olive oil, Tomatoes, raw, Romaine lettuce, raw, Turkey, prepackaged or deli, luncheon meat, Cheese, Muenster, Bread, white, Potato chips, plain, Cucumber pickles, dill","Salad dressing, Bread stuffing, Olive oil, Alfalfa sprouts, Egg, Romaine lettuce, Mixed salad greens, Mayonnaise",8,Lunch,"{'olive', 'lettuce', 'pickle', 'romaine', 'cucumber', 'mayonnaise', 'cheese', 'meat', 'dill', 'oil', 'tomato', 'potato', 'muenster', 'chip', 'bread', 'turkey'}","{'olive', 'lettuce', 'romaine', 'mayonnaise', 'stuffing', 'alfalfa', 'oil', 'sprout', 'egg', 'salad', 'bread', 'green'}",0.42857142857142855
c874e663414fb93a53e7754ca23b.jpeg,"Grapes, raw, NS as to type","Gelatin dessert with fruit, Cake or cupcake",1,Lunch,{'grape'},"{'gelatin', 'cupcake', 'cake'}",0.0
493b117b44dbbc62f4328fa8a794.jpeg,"Chicken breast, baked, broiled, or roasted, skin not eaten, from raw, Worcestershire sauce, Olive oil, Broccoli, cooked, from frozen, fat not added in cooking, Potato, mashed, from dry mix, made with milk","Rice, Beef and broccoli",5,Dinner,"{'olive', 'worcestershire', 'milk', 'chicken', 'oil', 'broccoli', 'potato'}","{'beef', 'broccoli', 'rice'}",0.2
99d236b149959aa11b176dc66f72.jpeg,"Cookie, brownie, without icing",Hot chocolate / Cocoa,1,Dinner,"{'icing', 'cookie', 'brownie'}","{'chocolate', 'cocoa'}",0.0
e22d917e47bbb55bc99d692c1d92.jpeg,"Coffee, brewed","Carbonated water, Cranberry juice",1,Breakfast,{'coffee'},"{'juice', 'cranberry'}",0.0
8ee83c894afda69d17bc4418865f.jpeg,"Coffee, brewed","Cranberry juice drink, Carbonated water",1,Drink,{'coffee'},"{'juice', 'cranberry'}",0.0
ad872d734720acc009c26e50c311.jpeg,"Egg, whole, fried with cooking spray, Pork bacon, NS as to fresh, smoked or cured, cooked, Bread, white, toasted, Butter, stick, salted, Queso Fresco, Cilantro, raw, Salsa, red, commercially-prepared","Beef, Honey mustard dip, Wine, Celery, Noodles, Onions, Bay leaf, Carrots, Pepper, Cucumber pickles, Flour",7,Breakfast,"{'bacon', 'pork', 'cilantro', 'stick', 'butter', 'egg', 'salsa', 'bread'}","{'cucumber', 'onion', 'flour', 'beef', 'mustard', 'carrot', 'celery', 'pepper', 'honey', 'wine', 'pickle', 'noodle'}",0.0
c57ea63c4ab29d30a522b02c2534.jpeg,"Cereal (Quaker Cap'n Crunch's Crunchberries), Milk, reduced fat (2%)",Trail mix with chocolate,2,Snack,"{'crunch', 'cereal', 'milk', 'crunchberries'}",{'chocolate'},0.0
0ec0ef18471e9315a030eb292c1d.jpeg,"Coffee, Iced Latte, flavored","Cranberry juice drink, Carbonated water",1,Drink,"{'coffee', 'latte'}","{'juice', 'cranberry'}",0.0
32ca681c480cb60641619b5df7aa.jpeg,"Tortilla, flour, Beef, NS as to cut, cooked, NS as to fat eaten, Avocado, raw, Cheese, Monterey, Salsa, NFS","Tomatoes, Cheese, Beans, Chicken breast, Potato",5,Dinner,"{'tortilla', 'flour', 'beef', 'cheese', 'avocado', 'salsa'}","{'bean', 'cheese', 'chicken', 'tomato', 'potato'}",0.1818181818181818
fb4dd9584260b1d9323cc2d397ea.jpeg,"Egg omelet or scrambled egg, made with butter, Pork bacon, NS as to fresh, smoked or cured, cooked, Waffle, fruit, Cilantro, raw, Queso Fresco, Salsa, red, commercially-prepared, Maple and corn and/or cane pancake syrup blends","Spinach, Macaroni or noodles with cheese, Frankfurter or hot dog",7,Breakfast,"{'bacon', 'pork', 'syrup', 'cilantro', 'pancake', 'butter', 'blend', 'waffle', 'egg', 'corn', 'salsa', 'omelet'}","{'frankfurter', 'spinach', 'cheese', 'macaroni', 'noodle'}",0.0
689777cb4ab68f043c86a98dfe7a.jpeg,"Coffee creamer, liquid, flavored, Iced Coffee, brewed","Cranberry juice drink, Carbonated water",2,Breakfast,{'coffee'},"{'juice', 'cranberry'}",0.0
700448d243c59e35369ed6599c6c.jpeg,"Cheeseburger, 1 small patty, with condiments, on bun, from fast food / restaurant (Burger King WHOPPER Jr. with cheese)","Salad dressing, Bread stuffing, Olive oil, Alfalfa sprouts, Egg, Romaine lettuce, Mixed salad greens, Mayonnaise",1,Lunch,"{'bun', 'burger', 'cheese', 'whopper', 'condiment', 'cheeseburger'}","{'olive', 'lettuce', 'romaine', 'mayonnaise', 'stuffing', 'alfalfa', 'oil', 'sprout', 'egg', 'salad', 'bread', 'green'}",0.0
2b50759e4759b78671341d41561a.jpeg,"Potato, french fries, fast food, salt, table, spices, cumin seed, spices, chili powder, celery, raw, spices, garlic powder, spices, onion powder","Apple, Cookie",1,Lunch,"{'fry', 'onion', 'salt', 'seed', 'cumin', 'celery', 'potato', 'chili', 'garlic', 'spice'}","{'cookie', 'apple'}",0.0
sbrlpfcrfk4ahcl2y0umbqnz4vtt.jpeg,"Onions, cooked, from fresh, fat not added in cooking, Carrots, cooked, from fresh, fat not added in cooking, Celery, cooked, fat not added in cooking, Tomato paste, Chicken or turkey broth, bouillon, or consomme, Potato, boiled, from fresh, peel not eaten, fat not added in cooking, Tomatoes, from canned, stewed, Tomatoes, from fresh, broiled, Noodles, cooked","Chicken breast, Corn, White beans, Red kidney beans, Peppers, Onions, Chicken or turkey broth, Garlic",9,Dinner,"{'onion', 'consomme', 'noodle', 'chicken', 'carrot', 'tomato', 'celery', 'broth', 'potato', 'turkey'}","{'bean', 'onion', 'chicken', 'broth', 'pepper', 'corn', 'garlic', 'turkey'}",0.4444444444444445
e1dea1524450adcdd5eae62679f4.jpeg,"Bread, white, Cheese, Muenster, Butter, NFS",Garlic bread,3,Dinner,"{'cheese', 'muenster', 'bread', 'butter'}","{'garlic', 'bread'}",0.3333333333333333
2fa6530c4271a4d3d4e4a9c21f02.jpeg,"Egg, whole, boiled or poached, Bread, whole grain white, toasted, Banana, raw","Pasta with tomato-based sauce, Water, Garlic bread",3,Breakfast,"{'banana', 'egg', 'bread'}","{'pasta', 'garlic', 'tomato', 'bread'}",0.28571428571428575
526c1601439aaa91bdd2cc3ab9b2.jpeg,"Tuna salad, made with mayonnaise, Bread, whole grain white, Mustard, Avocado, raw, Cucumber, raw, Tomatoes, raw, Tangerine, raw","Beef, Honey mustard dip, Wine, Celery, Noodles, Onions, Bay leaf, Carrots, Pepper, Cucumber pickles, Flour",7,Lunch,"{'tangerine', 'cucumber', 'tuna', 'mayonnaise', 'mustard', 'avocado', 'tomato', 'salad', 'bread'}","{'cucumber', 'onion', 'flour', 'beef', 'mustard', 'carrot', 'celery', 'pepper', 'honey', 'wine', 'pickle', 'noodle'}",0.1904761904761905
a8f65e124e4db280587f608dd734.jpeg,"Tea, iced, bottled, black, unsweetened","Carbonated water, Cranberry juice",1,Drink,{'tea'},"{'juice', 'cranberry'}",0.0
39c1019e43a69e8db5b2289230ad.jpeg,"Cucumber, raw, Apple, raw, Carrots, raw","Nectarine, Tangerine, Tomatoes",3,Snack,"{'carrot', 'apple', 'cucumber'}","{'tangerine', 'tomato', 'nectarine'}",0.0
5c7a62ce4828adc81a16c1cb599d.jpeg,"Lettuce, raw, Chicken, NS as to part and cooking method, skin not eaten, Cheese, Parmesan, dry grated, Tomatoes, raw, Avocado, raw, Croutons, Caesar dressing","Cucumber, Croutons, Tomatoes, Mixed salad greens, Chicken, Italian dressing, Romaine lettuce",7,Dinner,"{'lettuce', 'cheese', 'avocado', 'chicken', 'tomato', 'crouton', 'parmesan'}","{'lettuce', 'cucumber', 'romaine', 'chicken', 'tomato', 'crouton', 'salad', 'green'}",0.5333333333333333
49cefe974473a021f39604bcd667.jpeg,"Oats, raw, Almond milk, unsweetened, Chia seeds, Peanut butter, Banana, raw",Almond butter,5,Breakfast,"{'milk', 'peanut', 'seed', 'butter', 'banana', 'oat', 'almond', 'chia'}","{'almond', 'butter'}",0.4
